Date,Open,High,Low,Close,Adj Close,Volume,ret_1,ret_5,ret_20,ma_5,ma_20,ma_60,bias_20,vol_20,vol_chg,rsi_14,macd,macd_sig,macd_hist,y_updown
1985-12-17,0.093192,0.09375,0.09096,0.092076,0.07217,109065600,-0.011978917105893605,0.05768385262479114,0.037730423029361804,0.0708578,0.06923925,0.06418731666666667,0.04232787039143254,0.01815333481438841,-0.6224996123429989,64.70548682087141,0.0014014714490898222,0.0013716697609391982,2.980168815062403e-05,1
1985-12-18,0.095424,0.102121,0.095424,0.09933,0.077856,559798400,0.07878619925176666,0.12658447647160953,0.15583663652963953,0.0726074,0.0697641,0.06450078333333334,0.11598945589493737,0.02342869857593701,4.132676114191826,71.4277938054542,0.0019051809430880584,0.0014783719973689704,0.000426808945719088,1
1985-12-19,0.09933,0.101563,0.098772,0.100446,0.07873,270121600,0.01122585285655564,0.12498749696354805,0.18421250545252166,0.0743568,0.07037645000000001,0.06485068333333334,0.11869808721525435,0.02293266893517654,-0.5174662878636309,72.09166312207567,0.002347834467524429,0.0016522644914000622,0.0006955699761243667,0
1985-12-20,0.100446,0.101563,0.09933,0.099888,0.078293,206035200,-0.005550616029467714,0.11874312332995163,0.17763939653746075,0.0760188,0.07096695,0.06522975,0.10323185651912617,0.02307704197747692,-0.23725018658263541,69.76657627479128,0.002633026437182273,0.0018484168805565045,0.0007846095566257686,0
1985-12-23,0.099888,0.100446,0.09654,0.097656,0.076543,143225600,-0.022351934400265727,0.047888288041618265,0.15131687799888693,0.07671839999999999,0.07146995,0.06557965,0.0709815803704913,0.024029629691355855,-0.30484888019134593,65.21695909339431,0.0026868603001656832,0.0020161055644783406,0.0006707547356873426,0
1985-12-24,0.097656,0.098214,0.09654,0.097098,0.076106,64601600,-0.005709209202670484,0.054537896632949945,0.13725138596255282,0.0775056,0.0719292,0.06592954999999999,0.05806821151910482,0.024206486616593987,-0.5489521426337192,61.36458116815628,0.0026635579386835584,0.002145596039319384,0.0005179618993641742,0
1985-12-26,0.097098,0.098214,0.09654,0.097098,0.076106,45852800,0.0,-0.022477394163584075,0.12257360316242849,0.0771556,0.07234470000000001,0.06627945,0.05199136909821978,0.02420244692536254,-0.29022191400832176,65.85433861253624,0.002614947166141343,0.002239466264683776,0.0003754809014575671,1
1985-12-27,0.097098,0.101004,0.097098,0.099888,0.078293,122886400,0.028736236302000062,-0.005550616029467714,0.11874312332995163,0.0770682,0.0727602,0.0666731,0.07604157217819639,0.024013919978479695,1.680019540791402,74.4190992715478,0.002721523373794693,0.0023358776865059594,0.00038564568728873374,0
1985-12-30,0.099888,0.101004,0.098772,0.09933,0.077856,107676800,-0.005581597333095045,-0.005581597333095045,0.10559500142005107,0.07698079999999999,0.073132,0.06706676666666667,0.06459552589837543,0.024150009962150113,-0.12376959533357634,78.05041267008696,0.0027391483413431172,0.002416531817473391,0.0003226165238697262,0
1985-12-31,0.09933,0.099888,0.098214,0.098214,0.076981,87248000,-0.011238697081792037,0.005722273754621421,0.08641226114200218,0.0770684,0.07343815,0.067475,0.04824263683112933,0.024428973651778884,-0.18972332015810278,73.80913495563173,0.0026519411410879656,0.0024636136821963063,0.00018832745889165933,1
1986-01-02,0.098214,0.09933,0.097098,0.09933,0.077856,117420800,0.011366441069874389,0.022994244868998592,0.10559500142005107,0.0774184,0.07380995,0.06789781666666667,0.054817135088155396,0.02434283440538082,0.34582798459563535,73.8105606967882,0.0026231954298785026,0.002495530031732746,0.0001276653981457567,1
1986-01-03,0.09933,0.099888,0.098772,0.099888,0.078293,242166400,0.005612926428278042,0.028736236302000062,0.09146545474822942,0.0778558,0.07413800000000001,0.06832063333333334,0.05604413391243346,0.02414098069566652,1.0623807706982067,73.17086772250723,0.0026056402951146473,0.0025175520844091265,8.80882107055208e-05,0
1986-01-06,0.099888,0.099888,0.097656,0.09933,0.077856,185046400,-0.005581597333095045,-0.005581597333095045,0.10559500142005107,0.07776839999999999,0.07450979999999999,0.06874345,0.04490952867944899,0.02366785973984822,-0.23587087225973546,71.43012684413952,0.002527331966794083,0.002519508060886118,7.82390590796508e-06,1
1986-01-07,0.09933,0.102679,0.098772,0.102679,0.080481,470534400,0.033716091245376,0.033716091245376,0.1645685014759506,0.0782934,0.07507844999999999,0.06915898333333333,0.0719587311671992,0.023777454638926727,1.5427914296090064,70.73388356011596,0.0026465794934170533,0.0025449223473923053,0.00010165714602474807,0
1986-01-08,0.102679,0.104911,0.101563,0.102121,0.080043,607600000,-0.005442278301710846,0.03977604863537776,0.18064487580388233,0.0789058,0.0756908,0.06955991666666667,0.05749972255544928,0.023156027731873655,0.29129772445967816,72.50071448985423,0.0026749064217579527,0.002570919162265435,0.00010398725949251758,0
1986-01-09,0.102121,0.102679,0.097656,0.101004,0.079168,447238400,-0.010931624251964589,0.01685162351006997,0.16024269425799442,0.0791682,0.0762375,0.06990983333333332,0.0384390883751435,0.02356299488984608,-0.263926267281106,55.171870072532336,0.002596816050267098,0.0025760985398657677,2.07175104013301e-05,1
1986-01-10,0.101004,0.103237,0.101004,0.101563,0.079606,153238400,0.005532538399353193,0.016770337067170793,0.15190715980783698,0.0794308,0.0767624,0.07024518333333334,0.037044177878753165,0.023536364902648207,-0.6573675247921467,53.576094056172444,0.002540980960919384,0.0025690750240764913,-2.8094063157107357e-05,1
1986-01-13,0.101563,0.103237,0.100446,0.102679,0.080481,215420800,0.01099163379644752,0.033716091245376,0.15000785905148373,0.0799558,0.0772873,0.0705368,0.04132244236763341,0.02351949342452182,0.40578862739365595,58.62367964685476,0.002538079042360114,0.0025628758277332162,-2.4796785373102162e-05,1
1986-01-14,0.102679,0.106027,0.100446,0.103795,0.081355,272697600,0.01085970601756947,0.01085970601756947,0.16249660631867724,0.0801306,0.07785589999999999,0.0708284,0.04494328625062462,0.02346817578609552,0.2658833316002911,70.37256562235387,0.002576602279473386,0.00256562111808125,1.0981161392135952e-05,1
1986-01-15,0.103795,0.107143,0.103237,0.106585,0.083542,423472000,0.026882183025013884,0.04371400372299883,0.14370593469778914,0.0808304,0.07838075,0.07118559999999999,0.0658484385515577,0.022386505654223374,0.5528996221455562,77.41887905604719,0.002751882852374418,0.002602873464939884,0.0001490093874345344,1
1986-01-16,0.106585,0.110491,0.106585,0.109375,0.085729,534777600,0.026178449163295037,0.08287439369442184,0.1878758486905916,0.0821426,0.07905870000000001,0.07160841666666666,0.0843714859971134,0.02231270243866062,0.2628405183813807,80.55502635422617,0.003032311986671518,0.002688761169286211,0.0003435508173853072,0
1986-01-17,0.109375,0.110491,0.106585,0.107143,0.083979,345385600,-0.0204131624071201,0.05493304524784559,0.07864519112207158,0.0830172,0.07936485,0.07195833333333333,0.05813845802014365,0.016120400773353475,-0.35415095920247963,68.56956237753099,0.0030778640208168756,0.002766581739592344,0.0003112822812245315,0
1986-01-20,0.107143,0.107143,0.104353,0.106585,0.083542,127411200,-0.005203681872849031,0.03803382164734548,0.061120284516702705,0.08362939999999999,0.07960545,0.07230096666666667,0.04945075996681146,0.016146837093890358,-0.6311044814838835,68.56956237753106,0.0030436171641408244,0.0028219888245020405,0.00022162833963878387,1
1986-01-21,0.106585,0.107701,0.106027,0.107143,0.083979,151961600,0.005230901821837941,0.03225370290701246,0.07262462799994895,0.0841542,0.07988975,0.07262901666666667,0.05118616593492911,0.016022550480958745,0.19268635724331928,73.5274341043572,0.0030169608842477297,0.0028609832364511786,0.00015597764779655106,0
1986-01-22,0.107143,0.107701,0.099888,0.104353,0.081793,143001600,-0.026030317103085232,-0.020935577314404763,0.06858889774375188,0.0838044,0.08015225,0.0729425,0.02047041723719559,0.016354199428345505,-0.05896226415094341,62.16399925848116,0.0027873132474739576,0.0028462492386557344,-5.893599118177682e-05,0
1986-01-23,0.104353,0.104911,0.101563,0.102679,0.080481,156419200,-0.016040492462680245,-0.06121615789289503,0.05748561217249626,0.08275479999999999,0.080371,0.07323411666666667,0.0013686528723046744,0.016815347727431273,0.09382832080200498,56.41341306132019,0.00247096466313583,0.0027711923235517535,-0.00030022766041592347,0
1986-01-24,0.102679,0.104353,0.101004,0.101004,0.079168,111977600,-0.016314409612206537,-0.05728813155669865,0.040233358736499136,0.08179260000000001,0.0805241,0.07351113333333334,-0.016840920916843517,0.017352215231318715,-0.28411857367893456,53.657856585257086,0.0020902133259690786,0.0026349965240352186,-0.00054478319806614,0
1986-01-27,0.101004,0.101563,0.098214,0.098772,0.077418,389580800,-0.022104890864996007,-0.07330444566804728,-0.011175967200132808,0.0805678,0.08048035,0.07369338333333333,-0.03805090310864708,0.016967009294718127,2.479095819163833,41.02233425171464,0.0016284826392889279,0.0024336937470859606,-0.0008052111077970327,1
1986-01-28,0.098772,0.099888,0.098214,0.09933,0.077856,222297600,0.005657599007982572,-0.07291108491408571,0.0,0.07934319999999999,0.08048035,0.07390479999999999,-0.03260858085234484,0.016973374770943402,-0.4293928242870285,43.5898938976493,0.0012831097920120021,0.002203576956071169,-0.0009204671640591668,1
1986-01-29,0.09933,0.108817,0.098214,0.105469,0.082667,589568000,0.06179356761200183,0.010685510985047664,0.07386238162663528,0.079518,0.08076465000000001,0.0741964,0.023554240623837246,0.02161790978623563,1.6521563885530028,58.33293641343178,0.0013816796718718327,0.0020391974992313017,-0.000657517827359469,0
1986-01-30,0.104911,0.104911,0.102121,0.102679,0.080481,236880000,-0.026443441760315545,0.0,0.033716091245376,0.079518,0.08089589999999999,0.07444426666666668,-0.005128813697603906,0.02255329689007016,-0.5982142857142857,51.92366882117575,0.0012687793820540666,0.0018851138757958548,-0.0006163344937417882,1
1986-01-31,0.102679,0.103795,0.102121,0.103237,0.080918,147705600,0.005429853008784846,0.022104890864995896,0.033527901600398424,0.07986800000000001,0.08102715,0.07470671666666666,-0.0013470793431584634,0.022551746640933217,-0.3764539007092199,50.97960098632595,0.0012007261135979358,0.001748236323356271,-0.0005475102097583352,1
1986-02-03,0.103237,0.107143,0.102121,0.106585,0.083542,350022400,0.0324278899626782,0.07910305097005876,0.07303226469379376,0.0810928,0.08131145,0.07497643333333333,0.027432175911264796,0.02347190145863903,1.3697300576281468,54.545832467262535,0.0013430464746240767,0.0016671983536098323,-0.00032415187898575566,0
1986-02-04,0.106585,0.108817,0.106027,0.106027,0.083105,260176000,-0.005230901821838163,0.06741933826551594,0.03260396863856063,0.0821426,0.08144265,0.075217,0.02041129555582969,0.022451752124174818,-0.25668757199539227,49.02039901367405,0.0014043852591929945,0.001614635734726465,-0.0002102504755334704,0
1986-02-05,0.106027,0.106585,0.104911,0.106027,0.083105,197164800,0.0,0.005298365732396171,0.0382544382394463,0.0822302,0.08159575,0.07540655,0.018496674152759227,0.022391727266877937,-0.24218682737839003,43.47847698578388,0.0014364383210724307,0.0015789962519956581,-0.00014255793092322736,1
1986-02-06,0.106027,0.108259,0.105469,0.107701,0.084417,134220800,0.01578725708441131,0.04890595295784106,0.06630204122877936,0.0830174,0.0818582,0.07564711666666667,0.03125893313070651,0.02236950137695968,-0.31924562599409223,51.1128048780488,0.0015498424200255795,0.0015731654856016425,-2.3323065576063033e-05,0
1986-02-07,0.107701,0.107701,0.104911,0.107143,0.083979,129404800,-0.0051885283769858015,0.037828418893200544,0.05493304524784559,0.0836296,0.08207685,0.07588766666666667,0.023175231505594952,0.022445286655736366,-0.03588117489986653,51.110207814643545,0.0015860895924814655,0.0015757503069776073,1.0339285503858237e-05,0
1986-02-10,0.107143,0.109375,0.106027,0.106585,0.083542,111843200,-0.005203681872849031,0.0,0.03803382164734548,0.0836296,0.0822299,0.0761501,0.015956482982467577,0.022430645952343998,-0.1357105764237494,48.88979218535645,0.0015615528803887002,0.001572910821659826,-1.1357941271125747e-05,0
1986-02-11,0.106585,0.107143,0.104911,0.106585,0.083542,153462400,0.0,0.005258408038024243,0.026882183025013884,0.083717,0.08233925,0.07637608333333334,0.01460724988386465,0.022338784799850284,0.37212096935709993,54.99857102029151,0.001524533486237531,0.0015632353545753672,-3.870186833783624e-05,1
1986-02-12,0.106585,0.107143,0.106027,0.107143,0.083979,133056000,0.005230901821837941,0.010516816076048263,0.005230901821837941,0.0838918,0.0823611,0.07661663333333334,0.01964398241402788,0.021558072388612994,-0.13297328857101154,60.52346570397111,0.0015130164852787814,0.00155319158071605,-4.01750954372687e-05,0
1986-02-13,0.107143,0.107143,0.106027,0.106585,0.083542,109379200,-0.005203681872849031,-0.010365210798772728,-0.02551062067678378,0.08371680000000001,0.08225175,0.0768499,0.015686596333816687,0.02071459549994301,-0.17794612794612796,63.89100609756097,0.0014518904419603407,0.0015329313529649083,-8.104091100456768e-05,0
1986-02-14,0.106585,0.107701,0.106027,0.106027,0.083105,137513600,-0.005230901821838163,-0.010407363745698284,-0.010407363745698284,0.083542,0.08220805,0.07711233333333332,0.01091073197819427,0.02024203736667439,0.2572189227933648,69.70410920934096,0.0013525935083979063,0.001496863784051508,-0.00014427027565360167,1
1986-02-18,0.106027,0.107143,0.103795,0.106585,0.083542,148108800,0.005258408038024243,0.0,0.0,0.083542,0.08220805,0.07739665000000001,0.016226513096953405,0.020244693766679887,0.07704837921485574,69.70200970200968,0.001294242993402861,0.0014563396259217787,-0.0001620966325189177,1
1986-02-19,0.106585,0.113839,0.106585,0.111607,0.087478,359676800,0.04711402647769969,0.04711402647769969,0.041665178199311814,0.0843292,0.08238300000000001,0.07774656666666667,0.06184528361433776,0.022798595750834642,1.428463399879008,67.74621910734041,0.0015477604760317787,0.0014746237959437788,7.313668008799993e-05,1
1986-02-20,0.111607,0.113281,0.111049,0.112165,0.087916,137916800,0.005006973181828522,0.04688076781100037,0.07485970682087695,0.0851166,0.08268915,0.07810378333333334,0.06321083237643622,0.021804398468961615,-0.6165535280562995,81.48555941390696,0.0017636871592763004,0.0015324364686102833,0.00023125069066601712,1
1986-02-21,0.112165,0.114955,0.112165,0.112723,0.088353,189078400,0.004970653805905778,0.057587800148428236,0.09781190591568212,0.0860788,0.08308275000000001,0.07846098333333333,0.06343374527203288,0.021296514983037317,0.3709598830599319,81.48555941390696,0.0019476218864989125,0.0016154735521880092,0.0003321483343109034,1
1986-02-24,0.112723,0.114955,0.111607,0.114955,0.090103,247116800,0.01980691091417386,0.08420672643041938,0.13812398949070337,0.0874784,0.0836295,0.07883276666666666,0.07740689589199992,0.02093234169343972,0.30695415235161705,80.00548797219423,0.0022091363094055294,0.0017342061036315134,0.000474930205774016,1
1986-02-25,0.114955,0.117746,0.112165,0.117746,0.09229,224739200,0.024272221790617277,0.10471379665318037,0.1921000284171639,0.089228,0.0843731,0.07920455,0.09383203888443106,0.02012746330310825,-0.09055474981870926,86.20988725065047,0.002563312722686714,0.0019000274274425537,0.0006632852952441605,0
1986-02-26,0.117746,0.11942,0.116071,0.116071,0.090977,164729600,-0.014226893487918502,0.039998628226525446,0.16852907932593508,0.0899278,0.08502915,0.07954716666666667,0.06995071690120394,0.020782375363741296,-0.267018837835144,78.12232066304661,0.0027068490838308146,0.002061391758720206,0.0006454573251106085,0
1986-02-27,0.116071,0.116629,0.113839,0.114397,0.089665,108124800,-0.014421227343174747,0.019893989717457483,0.0846528844641754,0.0902776,0.08537905,0.07986061666666666,0.050199082796072304,0.017056545169817378,-0.3436225183573566,68.74821377536435,0.0026837980951678747,0.00218587302600974,0.0004979250691581347,0
1986-02-28,0.114397,0.115513,0.111049,0.111607,0.087478,125126400,-0.02439078793286109,-0.00990345545708693,0.08693977460518632,0.0901026,0.0857289,0.08014491666666666,0.020402688008361283,0.016867531725488223,0.15724052206339345,61.111463956811704,0.0024606920716266217,0.0022408368351331167,0.00021985523649350504,0
1986-03-03,0.111607,0.112165,0.109375,0.109933,0.086166,108819200,-0.014998056654244474,-0.043694438586950435,0.06485577992535663,0.0893152,0.08599129999999999,0.08038548333333334,0.002031600871251089,0.017406076157044814,-0.13032581453634084,57.89410348977137,0.002153190861483162,0.002223307640403126,-7.011677891996396e-05,0
1986-03-04,0.109933,0.111607,0.109375,0.109933,0.086166,89107200,0.0,-0.06635605157655211,0.0314093509851332,0.0880904,0.08612249999999999,0.08064791666666667,0.0005050944875034486,0.016002671411588835,-0.1811445039110745,57.89410348977137,0.0018877333223510095,0.0021561927767927026,-0.000268459454441693,1
1986-03-05,0.109933,0.113839,0.108259,0.112723,0.088353,177027200,0.025381240860664178,-0.028842454686349273,0.06314902833764524,0.0875656,0.0863849,0.08096866666666667,0.022782916921823146,0.016754440899425543,0.9866767219708397,61.905280348394136,0.0018327026769072857,0.0020914947568156195,-0.00025879207990833373,1
1986-03-06,0.112723,0.114955,0.112165,0.113281,0.08879,101337600,0.0049460686111393315,-0.009758545697875487,0.06840743637566926,0.0873906,0.08666915,0.08131856666666666,0.024470644975749658,0.01674124669333671,-0.4275591547513602,64.28415895481761,0.001803562397121955,0.002033908284876887,-0.00023034588775493192,0
1986-03-07,0.113281,0.113281,0.110491,0.110491,0.086604,96185600,-0.02461988962721018,-0.009991083472415951,0.025907104019332605,0.0872158,0.08677850000000001,0.08162473333333334,-0.0020108667469477806,0.017590115911009948,-0.05083996463306806,58.69576022665144,0.0015857965095736615,0.001944285929816242,-0.00035848942024258056,0
1986-03-10,0.110491,0.111049,0.109933,0.109933,0.086166,75488000,-0.005057503117638862,0.0,0.026042224841924977,0.08721580000000001,0.08688785,0.08190903333333334,-0.008307835905710593,0.01758754726768618,-0.21518397764322306,56.520874751491064,0.0013621702841774275,0.0018278628006884793,-0.0004656925165110518,1
1986-03-11,0.109933,0.111049,0.109375,0.111049,0.087041,103062400,0.010154817445396036,0.010154817445396036,0.041883124655861526,0.0873908,0.0870628,0.08219333333333333,-0.0002503939684917367,0.017617849305070994,0.36528189910979236,48.71915118119465,0.0012412418137481562,0.0017105386033004148,-0.00046929678955225855,0
1986-03-12,0.111049,0.112165,0.110491,0.110491,0.086604,85680000,-0.005020622465274904,-0.019795592679365703,0.036652222834023584,0.08704100000000001,0.0872159,0.08247035,-0.007015922555405592,0.01768647617690069,-0.1686589871767007,46.154297103998125,0.00109749168091898,0.001587929218824128,-0.000490437537905148,0
1986-03-13,0.110491,0.111607,0.108817,0.110491,0.086604,115964800,0.0,-0.02461988962721018,0.03125781445361353,0.08660380000000001,0.08734715,0.08269633333333333,-0.008508005126669823,0.01767405638976342,0.3534640522875816,44.73858371939111,0.0009723599052731124,0.001464815356113925,-0.0004924554508408125,1
1986-03-14,0.110491,0.117188,0.110491,0.116629,0.091415,384854400,0.05555170661863196,0.05555170661863196,0.09424002298245182,0.087566,0.0877408,0.08301708333333332,0.04187561544914114,0.021280614731279283,2.3187174039018736,53.33299461436846,0.0012470246405332092,0.001421257212997782,-0.00017423257246457278,0
1986-03-17,0.116071,0.116071,0.113281,0.116071,0.090977,118720000,-0.004791336213969211,0.055834087691200684,0.09472354250646786,0.08852819999999999,0.08813439999999999,0.08323576666666667,0.032253013579260935,0.021270015764624076,-0.6915197019963913,46.339151285339874,0.0014130665312294816,0.001419619076644122,-6.5525454146404816e-06,1
1986-03-18,0.116071,0.121652,0.115513,0.119978,0.09404,249356800,0.033667850115963294,0.08041038131455291,0.12566134399463724,0.089928,0.0886593,0.08349093333333334,0.060689628724792576,0.02223281879440718,1.100377358490566,57.78082609358331,0.0017713948896812132,0.0014899742392515403,0.0002814206504296729,0
1986-03-19,0.119978,0.121652,0.117746,0.118304,0.092728,189884800,-0.013951509995746458,0.07071266916077779,0.06001508950821921,0.0911528,0.0889218,0.08373151666666666,0.042803901855338174,0.02043391073771191,-0.23850161696011496,57.78082609358336,0.0019272886760501595,0.0015774371266112641,0.0003498515494388954,1
1986-03-20,0.125,0.132254,0.125,0.126116,0.098851,904131200,0.06603183504443089,0.1414137915107847,0.12438009008599127,0.0936022,0.08946855000000001,0.08410331666666668,0.10486869408300442,0.024817454194707104,3.7614722189453813,74.07595579829805,0.0025159087231933497,0.0017651314459276814,0.0007507772772656683,0
1986-03-21,0.126116,0.128348,0.122768,0.123326,0.096664,260377600,-0.022124207140039043,0.057419460701197966,0.09406584949011343,0.094652,0.0898841,0.08444595,0.07542935847385696,0.0256128829305656,-0.7120134776899636,71.42973789499474,0.0027739454128560548,0.0019668942393133563,0.0008070511735426985,0
1986-03-24,0.123326,0.123326,0.117746,0.11942,0.093602,294313600,-0.03167673590995612,0.028853446475482825,0.03883333518306831,0.095177,0.09005905,0.08473755,0.039340299503492465,0.026594693373052754,0.13033379215416385,63.492524314124005,0.002700236888656102,0.0021135627691819055,0.0005866741194741963,1
1986-03-25,0.11942,0.124442,0.11942,0.124442,0.097539,281075200,0.042061067071216485,0.03720757124627827,0.05687506772131323,0.09587680000000001,0.0903215,0.08505831666666668,0.07990899176829439,0.027647102201094585,-0.044980592130299146,65.67255852043955,0.002925778792617309,0.002276005973868986,0.0006497728187483229,1
1986-03-26,0.124442,0.128348,0.124442,0.126116,0.098851,222140800,0.013451029844472329,0.06603183504443089,0.08654934763731492,0.09710139999999999,0.09071520000000001,0.08540823333333332,0.08968508033934758,0.02742460907930476,-0.20967484858144725,66.66777111427724,0.0031738041727280425,0.0024555656136407977,0.0007182385590872448,0
1986-03-27,0.126116,0.129464,0.126116,0.126116,0.098851,219004800,0.0,0.0,0.10244800089220996,0.0971014,0.0911745,0.08577273333333334,0.08419569068105653,0.027088192854280213,-0.01411717253201572,71.87354884800862,0.0033319573432110533,0.002630843959554849,0.0007011133836562042,0
1986-03-31,0.126116,0.127232,0.125,0.126116,0.098851,187801600,0.0,0.022624762062401604,0.1300098310432336,0.0975388,0.09174315,0.08612265000000001,0.07747553904569442,0.026219532133740942,-0.14247724250792682,73.0159306165403,0.003417895498510154,0.00278825426734591,0.0006296412311642438,0
1986-04-01,0.126116,0.126116,0.120536,0.121652,0.095352,222723200,-0.03539670817695306,0.01869618170551912,0.10660817491818109,0.0978888,0.09220245,0.08640696666666667,0.03415907061037967,0.027464951618877693,0.18594942748091614,63.76859613664231,0.0031671530788896785,0.002864034029654664,0.00030311904923501463,0
1986-04-02,0.121652,0.12221,0.117188,0.121652,0.095352,325292800,0.0,-0.02242180051056497,0.10660817491818109,0.0974514,0.09266175000000001,0.08669856666666667,0.02903301524091646,0.027464951618877693,0.46052499245700496,64.70548682087147,0.0029346095526469745,0.002878149134253126,5.646041839384858e-05,0
1986-04-03,0.121652,0.123326,0.119978,0.120536,0.094477,211075200,-0.009176524876247982,-0.044248414280077975,0.06931286996480024,0.0965766,0.09296795,0.08693183333333333,0.01623193799583633,0.02722978141843856,-0.35112243492631867,62.85639635520432,0.002649173917526365,0.002832354090907774,-0.00018318017338140886,0
1986-04-04,0.120536,0.120536,0.118862,0.11942,0.093602,125955200,-0.009261513384209885,-0.05310012038320289,0.0541952922626423,0.0955268,0.09320855,0.08715781666666667,0.004221179280227013,0.027380538992630363,-0.403268598111005,54.09811490462095,0.002325551423713615,0.0027309935574689422,-0.00040544213375532734,1
1986-04-07,0.11942,0.122768,0.117188,0.121652,0.095352,120131200,0.01869618170551912,-0.03539670817695306,0.10101150062352793,0.09482700000000001,0.09364595,0.08742754999999999,0.018218086313396366,0.02678822165027649,-0.04623866263560372,57.813895338453314,0.002185100165897791,0.0026218148791547122,-0.00043671471325692135,1
1986-04-08,0.121652,0.123884,0.121652,0.123326,0.096664,193222400,0.013759543585871281,0.013759543585871281,0.12183459833344923,0.0950894,0.09417085,0.08771185000000001,0.026474753068491997,0.026740957783151196,0.6084281185903413,54.99923792104863,0.002154819548909337,0.002528415813105637,-0.00037359626419630016,0
1986-04-09,0.123326,0.123884,0.119978,0.121094,0.094914,135318400,-0.018103947695108813,-0.0045935061666247945,0.09045162624510295,0.0950018,0.09456450000000001,0.08795240000000001,0.003695890106752414,0.027256953032937323,-0.2996753999536286,54.096394573120456,0.0019669379310533197,0.0024161202366951738,-0.00044918230564185407,1
1986-04-10,0.121094,0.12221,0.119978,0.121652,0.095352,109984000,0.004614703837158007,0.009261513384209996,0.10101150062352793,0.0951768,0.0950019,0.08818568333333333,0.0036851894541057176,0.02716134697643548,-0.18722065883131933,41.66785731294948,0.0018322621571655179,0.0022993486207892426,-0.0004670864636237247,0
1986-04-11,0.121652,0.122768,0.120536,0.120536,0.094477,75667200,-0.009176524876247982,0.009348090852759672,0.09090804119902085,0.09535180000000001,0.09539555,0.08836793333333334,-0.00962885585333897,0.02733021799861205,-0.31201629327902236,44.44500889001779,0.0016360658994794552,0.0021666920765272854,-0.0005306261770478301,0
1986-04-14,0.120536,0.121652,0.11942,0.119978,0.09404,84963200,-0.0046254643987426736,-0.013759543585871392,0.028715199912487055,0.0950894,0.0955268,0.08850644999999999,-0.0155642186276521,0.0246159251855194,0.12285375962107747,51.28370457209845,0.001428845858278363,0.002019122832877501,-0.0005902769745991378,1
1986-04-15,0.119978,0.122768,0.119978,0.12221,0.095789,131398400,0.018598468736707785,-0.009051973847554406,0.05289248931048496,0.0949144,0.09576739999999999,0.08870328333333334,0.00022554648032640023,0.024845844323263155,0.5465330872660163,44.116460462614306,0.0013897321979837451,0.0018932447058987497,-0.0005035125079150046,1
1986-04-16,0.12221,0.127232,0.12221,0.126116,0.098851,210828800,0.031966092140016,0.04147965526687303,0.05115908124202462,0.09570179999999999,0.09600795,0.08895843333333334,0.02961265186893377,0.024737497331005314,0.6045005114217525,50.0,0.0015875122966362842,0.0018320982240462567,-0.00024458592740997246,1
1986-04-17,0.126116,0.130022,0.125,0.129464,0.101475,270099200,0.02654500207382826,0.064214699219733,0.0943296523164523,0.0969264,0.0964453,0.08925003333333333,0.05215080465300018,0.02495197263667572,0.2811304717382066,56.81700093525928,0.0019336988434821706,0.0018524183479334396,8.128049554873094e-05,1
1986-04-18,0.129464,0.133371,0.128348,0.132813,0.1041,247676800,0.025868440502586854,0.10185547805285933,0.05310012038320311,0.098851,0.09670775000000001,0.08962181666666667,0.07643906512146119,0.02108134202382357,-0.08301542544368878,61.999908554707154,0.0023922928748459638,0.0019603932533159446,0.0004318996215300192,1
1986-04-21,0.133371,0.137277,0.133371,0.135603,0.106287,273548800,0.0210086455331413,0.13023181624840507,0.09955102209716138,0.1013004,0.0971889,0.09005191666666666,0.09361254217302606,0.020597996372137852,0.10445871393687267,76.59419232452937,0.002898789134463217,0.0021480724295453993,0.0007507167049178179,0
1986-04-22,0.135603,0.139509,0.132254,0.133371,0.104537,327868800,-0.016464854591812794,0.09132572633600944,0.1168244268284866,0.10305,0.09773565,0.09047473333333332,0.06958924404759176,0.019421297228212345,0.19857517196200458,70.58586220807743,0.0031229809146822857,0.002343054126572777,0.0007799267881095089,0
1986-04-23,0.133371,0.135603,0.131138,0.132254,0.103662,261475200,-0.008370242115231963,0.048669209213867415,0.0627748900439824,0.1040122,0.0980418,0.09091213333333334,0.05732452892541758,0.017647217569515882,-0.20250051240008193,70.58586220807743,0.0031932396494444293,0.0025130912311471074,0.0006801484182973219,1
1986-04-24,0.132254,0.140625,0.131696,0.140067,0.109785,458371200,0.05906696764484565,0.08189209164818911,0.11061091946464874,0.10567420000000001,0.0985885,0.09144428333333333,0.11356801249638648,0.02155697949711397,0.7530197892572603,79.36277533838948,0.0037003399157174016,0.0027505409680611665,0.0009497989476562351,1
1986-04-25,0.140067,0.145647,0.140067,0.143973,0.112847,261072000,0.027890877624447974,0.0840249759846301,0.14158683270781292,0.1074236,0.0992883,0.09194728333333334,0.13655888961740717,0.022079795730559966,-0.4304354200263891,80.30066853718519,0.0042997336865498725,0.003060379511758908,0.0012393541747909645,0
1986-04-28,0.143973,0.146205,0.141741,0.142857,0.111972,145532800,-0.007753861422988617,0.05348725620254591,0.1327351266046879,0.10856060000000001,0.09994435,0.09247213333333333,0.12034347114169036,0.02227402885387403,-0.4425568425568426,76.92037141249294,0.004650543806871049,0.0033784123707813365,0.0012721314360897126,0
